"id","product_id","parent_sku","child_sku"
"1292","5145","TLI-ESQW","TLI-ESQW-L19.0-120/277v-27K,TLI-ESQW-L19.0-120/277v-30K,TLI-ESQW-L19.0-120/277v-35K,TLI-ESQW-L19.0-120/277v-40K,TLI-ESQW-L37.0-120/277v-27K,TLI-ESQW-L37.0-120/277v-30K,TLI-ESQW-L37.0-120/277v-35K,TLI-ESQW-L37.0-120/277v-40K"
"1293","5146","TLI-CTO-L21.6","TLI-CTO-L21.6-30K,TLI-CTO-L21.6-35K,TLI-CTO-L21.6-40K"
"1294","5147","TLI-CTDY-L21.0","TLI-CTDY-L21.0-30K,TLI-CTDY-L21.0-35K,TLI-CTDY-L21.0-40K"
"1295","5148","TLI-CTDW-L21.0","TLI-CTDW-L21.0-30K,TLI-CTDW-L21.0-35K,TLI-CTDW-L21.0-40K"
"1296","5149","TLI-CPO-L20.0","TLI-CPO-L20.0-27K,TLI-CPO-L20.0-30K,TLI-CPO-L20.0-35K,TLI-CPO-L20.0-40K,TLI-CPO-L20.0-50K"
"1297","5151","TLI-CDL-L48.0","TLI-CDL-L48.0-30K-EB51,TLI-CDL-L48.0-30K-EB6,TLI-CDL-L48.0-30K-EBCA12,TLI-CDL-L48.0-30K-DIM,TLI-CDL-L48.0-30K-SDIM,TLI-CDL-L48.0-30K-PDIM,TLI-CDL-L48.0-30K-PCL120,TLI-CDL-L48.0-30K-PCL277,TLI-CDL-L48.0-30K-TP,TLI-CDL-L48.0-30K-F,TLI-CDL-L48.0-40K-EB51,TLI-CDL-L48.0-40K-EB6,TLI-CDL-L48.0-40K-EBCA12,TLI-CDL-L48.0-40K-DIM,TLI-CDL-L48.0-40K-SDIM,TLI-CDL-L48.0-40K-PDIM,TLI-CDL-L48.0-40K-PCL120,TLI-CDL-L48.0-40K-PCL277,TLI-CDL-L48.0-40K-TP,TLI-CDL-L48.0-40K-F,TLI-CDL-L48.0-50K-EB51,TLI-CDL-L48.0-50K-EB6,TLI-CDL-L48.0-50K-EBCA12,TLI-CDL-L48.0-50K-DIM,TLI-CDL-L48.0-50K-SDIM,TLI-CDL-L48.0-50K-PDIM,TLI-CDL-L48.0-50K-PCL120,TLI-CDL-L48.0-50K-PCL277,TLI-CDL-L48.0-50K-TP,TLI-CDL-L48.0-50K-F"
"1298","5152","TLI-CDT-L35.0","TLI-CDT-L35.0-30K,TLI-CDT-L35.0-40K,TLI-CDT-L35.0-50K"
"1299","5153","TLI-BPL-L48.0","TLI-BPL-L48.0-40K,TLI-BPL-L48.0-50K"
"1300","5154","TLI-BPM-L48.0","TLI-BPM-L48.0-40K,TLI-BPM-L48.0-50K"
"1301","5155","TLI-BGW","TLI-BGW-L19.0-120/277V-27K,TLI-BGW-L19.0-120/277V-30K,TLI-BGW-L19.0-120/277V-35K,TLI-BGW-L19.0-120/277V-40K,TLI-BGW-L37.0-120/277V-27K,TLI-BGW-L37.0-120/277V-30K,TLI-BGW-L37.0-120/277V-35K,TLI-BGW-L37.0-120/277V-40K"
"1302","5156","TLI-BGE","TLI-BGE-L18.0-120/277V-27K,TLI-BGE-L18.0-120/277V-30K,TLI-BGE-L18.0-120/277V-35K,TLI-BGE-L18.0-120/277V-40K,TLI-BGE-L37.0-120/277V-27K,TLI-BGE-L37.0-120/277V-30K,TLI-BGE-L37.0-120/277V-35K,TLI-BGE-L37.0-120/277V-40K"
"1303","5157","TLI-BEC-L13.0","TLI-BEC-L13.0-30K,TLI-BEC-L13.0-35K,TLI-BEC-L13.0-40K"
"1304","5158","TLI-ADW","TLI-ADW-L19.0-120/277V-27K,TLI-ADW-L19.0-120/277V-30K,TLI-ADW-L19.0-120/277V-35K,TLI-ADW-L19.0-120/277V-40K,TLI-ADW-L37.0-120/277V-27K,TLI-ADW-L37.0-120/277V-30K,TLI-ADW-L37.0-120/277V-35K,TLI-ADW-L37.0-120/277V-40K"
"1305","5159","TLI-AD","TLI-AD-L18.0-120/277V-27K,TLI-AD-L18.0-120/277V-30K,TLI-AD-L18.0-120/277V-35K,TLI-AD-L18.0-120/277V-40K,TLI-AD-L37.0-120/277V-27K,TLI-AD-L37.0-120/277V-30K,TLI-AD-L37.0-120/277V-35K,TLI-AD-L37.0-120/277V-40K"
"1306","5162","TL-WP03","TL-WP03-100W50-[F,N]O-C,TL-WP03-120W50-[F,N]O-C"
"1307","5164","TL-CAN1TNC","TL-CAN1TNC-100W-50K,TL-CAN1TNC-150W-50K"
"1308","5165","TL-SAL1","TL-SAL1-60W-40-V,TL-SAL1-60W-50-V,TL-SAL1-100W-40-V,TL-SAL1-100W-50-V"
"1309","5188","TLI-PTR","TLI-PTR-L16.0-120/277V-ORB-30K,TLI-PTR-L16.0-120/277V-ORB-40K"
"1310","5189","TLI-NEBO","TLI-NEBO-28-L35.0-120/277V-BN-30K,TLI-NEBO-28-L35.0-120/277V-BN-40K,TLI-NEBO-32-L48.0-120/277V-BN-30K,TLI-NEBO-32-L48.0-120/277V-BN-40K"
"1311","5190","TLI-MSA","TLI-MSA-12-L18.0-120/277V-30K,TLI-MSA-12-L18.0-120/277V-40K,TLI-MSA-15-L24.0-120/277V-30K,TLI-MSA-15-L24.0-120/277V-40K,TLI-MSA-18-L35.0-120/277V-30K,TLI-MSA-18-L35.0-120/277V-40K"
"1312","5191","TLI-LS","TLI-LS-L15.0-120V-30K,TLI-LS-L15.0-120V-40K"
"1313","5203","TLI-KA","TLI-KA-24-L19.0-120V-BN-30K,TLI-KA-24-L19.0-120V-BN-40K,TLI-KA-36-L23.0-120/277V-BN-30K,TLI-KA-36-L23.0-120/277V-BN-40K,TLI-KA-48-L38.0-120/277V-BN-30K,TLI-KA-48-L38.0-120/277V-BN-40K"
"1314","5204","TLI-INV","TLI-INV-24-L19.0-120V-BN-30K,TLI-INV-24-L19.0-120V-BN-40K,TLI-INV-36-L23.0-120/277V-BN-30K,TLI-INV-36-L23.0-120/277V-BN-40K,TLI-INV-48-L38.0-120/277V-BN-30K,TLI-INV-48-L38.0-120/277V-BN-40K"
"1315","5205","TLI-EN","TLI-EN-10-L18.0-120V-BN-30K,TLI-EN-10-L18.0-120V-BN-40K,TLI-EN-15-L24.0-120/277V-BN-30K,TLI-EN-15-L24.0-120/277V-BN-40K,TLI-EN-19-L35.0-120/277V-BN-30K,TLI-EN-19-L35.0-120/277V-BN-40K"
"1316","5206","TLI-DPB","TLI-DPB-24-L23.0-120/277V-BN-30K,TLI-DPB-24-L23.0-120/277V-BN-40K,TLI-DPB-36-L34.0-120/277V-BN-30K,TLI-DPB-36-L34.0-120/277V-BN-40K,TLI-DPB-48-L48.0-120/277V-BN-30K,TLI-DPB-48-L48.0-120/277V-BN-40K"
"1317","5207","TLI-AO","TLI-AO-17-L24.0-120/277V-30K,TLI-AO-17-L24.0-120/277V-40K,TLI-AO-20-L35.0-120/277V-30K,TLI-AO-20-L35.0-120/277V-40K"
"1318","5208","TLI-AT","TLI-AT-14-L23.0-120/277V-WH-40K,TLI-AT-14-L23.0-120/277V-WH-50K,TLI-AT-18-L34.0-120/277V-WH-40K,TLI-AT-18-L34.0-120/277V-WH-50K"
"1319","5209","TLI-AE","TLI-AE-12-L18.0-120/277V-30K,TLI-AE-12-L18.0-120/277V-40K,TLI-AE-15-L24.0-120/277V-30K,TLI-AE-15-L24.0-120/277V-40K,TLI-AE-18-L35.0-120/277V-30K,TLI-AE-18-L35.0-120/277V-40K"
"1320","5272","FL-WL-VL41","FL-WL-VL41-18UV-40K,FL-WL-VL41-18UV-50K,FL-WL-VL41-36UV-40K,FL-WL-VL41-36UV-50K"
"1321","5273","ETH-ETH-WP-4-34W","ETH-ETH-WP-4-34W-4000K,ETH-ETH-WP-4-34W-5000K"
"1322","5304","HLM-H-QSN161","HLM-H-QSN161-10-SA-91-H-QSN12""ST3-H-QSNHDSMC-,HLM-H-QSN161-10-SA-91-H-QSN12""ST3-H-QSNHDSMC-H-QSNWGR,HLM-H-QSN161-10-SA-91-H-QSN12""ST3-H-QSNHSC-,HLM-H-QSN161-10-SA-91-H-QSN12""ST3-H-QSNHSC-H-QSNWGR,HLM-H-QSN161-10-SA-91-H-QSN24""ST3-H-QSNHDSMC-,HLM-H-QSN161-10-SA-91-H-QSN24""ST3-H-QSNHDSMC-H-QSNWGR,HLM-H-QSN161-10-SA-91-H-QSN24""ST3-H-QSNHSC-,HLM-H-QSN161-10-SA-91-H-QSN24""ST3-H-QSNHSC-H-QSNWGR,HLM-H-QSN161-10-SA-91-H-QSN36""ST3-H-QSNHDSMC-,HLM-H-QSN161-10-SA-91-H-QSN36""ST3-H-QSNHDSMC-H-QSNWGR,HLM-H-QSN161-10-SA-91-H-QSN36""ST3-H-QSNHSC-,HLM-H-QSN161-10-SA-91-H-QSN36""ST3-H-QSNHSC-H-QSNWGR,HLM-H-QSN161-10-SA-93-H-QSN12""ST3-H-QSNHDSMC-,HLM-H-QSN161-10-SA-93-H-QSN12""ST3-H-QSNHDSMC-H-QSNWGR,HLM-H-QSN161-10-SA-93-H-QSN12""ST3-H-QSNHSC-,HLM-H-QSN161-10-SA-93-H-QSN12""ST3-H-QSNHSC-H-QSNWGR,HLM-H-QSN161-10-SA-93-H-QSN24""ST3-H-QSNHDSMC-,HLM-H-QSN161-10-SA-93-H-QSN24""ST3-H-QSNHDSMC-H-QSNWGR,HLM-H-QSN161-10-SA-93-H-QSN24""ST3-H-QSNHSC-,HLM-H-QSN161-10-SA-93-H-QSN24""ST3-H-QSNHSC-H-QSNWGR,HLM-H-QSN161-10-SA-93-H-QSN36""ST3-H-QSNHDSMC-,HLM-H-QSN161-10-SA-93-H-QSN36""ST3-H-QSNHDSMC-H-QSNWGR,HLM-H-QSN161-10-SA-93-H-QSN36""ST3-H-QSNHSC-,HLM-H-QSN161-10-SA-93-H-QSN36""ST3-H-QSNHSC-H-QSNWGR,HLM-H-QSN161-10-SA-96-H-QSN12""ST3-H-QSNHDSMC-,HLM-H-QSN161-10-SA-96-H-QSN12""ST3-H-QSNHDSMC-H-QSNWGR,HLM-H-QSN161-10-SA-96-H-QSN12""ST3-H-QSNHSC-,HLM-H-QSN161-10-SA-96-H-QSN12""ST3-H-QSNHSC-H-QSNWGR,HLM-H-QSN161-10-SA-96-H-QSN24""ST3-H-QSNHDSMC-,HLM-H-QSN161-10-SA-96-H-QSN24""ST3-H-QSNHDSMC-H-QSNWGR,HLM-H-QSN161-10-SA-96-H-QSN24""ST3-H-QSNHSC-,HLM-H-QSN161-10-SA-96-H-QSN24""ST3-H-QSNHSC-H-QSNWGR,HLM-H-QSN161-10-SA-96-H-QSN36""ST3-H-QSNHDSMC-,HLM-H-QSN161-10-SA-96-H-QSN36""ST3-H-QSNHDSMC-H-QSNWGR,HLM-H-QSN161-10-SA-96-H-QSN36""ST3-H-QSNHSC-,HLM-H-QSN161-10-SA-96-H-QSN36""ST3-H-QSNHSC-H-QSNWGR,HLM-H-QSN161-10-SA-145-H-QSN12""ST3-H-QSNHDSMC-,HLM-H-QSN161-10-SA-145-H-QSN12""ST3-H-QSNHDSMC-H-QSNWGR,HLM-H-QSN161-10-SA-145-H-QSN12""ST3-H-QSNHSC-,HLM-H-QSN161-10-SA-145-H-QSN12""ST3-H-QSNHSC-H-QSNWGR,HLM-H-QSN161-10-SA-145-H-QSN24""ST3-H-QSNHDSMC-,HLM-H-QSN161-10-SA-145-H-QSN24""ST3-H-QSNHDSMC-H-QSNWGR,HLM-H-QSN161-10-SA-145-H-QSN24""ST3-H-QSNHSC-,HLM-H-QSN161-10-SA-145-H-QSN24""ST3-H-QSNHSC-H-QSNWGR,HLM-H-QSN161-10-SA-145-H-QSN36""ST3-H-QSNHDSMC-,HLM-H-QSN161-10-SA-145-H-QSN36""ST3-H-QSNHDSMC-H-QSNWGR,HLM-H-QSN161-10-SA-145-H-QSN36""ST3-H-QSNHSC-,HLM-H-QSN161-10-SA-145-H-QSN36""ST3-H-QSNHSC-H-QSNWGR,HLM-H-QSN161-12-SA-91-H-QSN12""ST3-H-QSNHDSMC-,HLM-H-QSN161-12-SA-91-H-QSN12""ST3-H-QSNHDSMC-H-QSNWGR"
"1323","5315","HLM-H-QSN15117-SA","HLM-H-QSN15117-SA-91-H-QSN12""ST3-H-QSNHDSMC,HLM-H-QSN15117-SA-91-H-QSN12""ST3-H-QSNHSC,HLM-H-QSN15117-SA-91-H-QSN24""ST3-H-QSNHDSMC,HLM-H-QSN15117-SA-91-H-QSN24""ST3-H-QSNHSC,HLM-H-QSN15117-SA-91-H-QSN36""ST3-H-QSNHDSMC,HLM-H-QSN15117-SA-91-H-QSN36""ST3-H-QSNHSC,HLM-H-QSN15117-SA-93-H-QSN12""ST3-H-QSNHDSMC,HLM-H-QSN15117-SA-93-H-QSN12""ST3-H-QSNHSC,HLM-H-QSN15117-SA-93-H-QSN24""ST3-H-QSNHDSMC,HLM-H-QSN15117-SA-93-H-QSN24""ST3-H-QSNHSC,HLM-H-QSN15117-SA-93-H-QSN36""ST3-H-QSNHDSMC,HLM-H-QSN15117-SA-93-H-QSN36""ST3-H-QSNHSC,HLM-H-QSN15117-SA-96-H-QSN12""ST3-H-QSNHDSMC,HLM-H-QSN15117-SA-96-H-QSN12""ST3-H-QSNHSC,HLM-H-QSN15117-SA-96-H-QSN24""ST3-H-QSNHDSMC,HLM-H-QSN15117-SA-96-H-QSN24""ST3-H-QSNHSC,HLM-H-QSN15117-SA-96-H-QSN36""ST3-H-QSNHDSMC,HLM-H-QSN15117-SA-96-H-QSN36""ST3-H-QSNHSC,HLM-H-QSN15117-SA-145-H-QSN12""ST3-H-QSNHDSMC,HLM-H-QSN15117-SA-145-H-QSN12""ST3-H-QSNHSC,HLM-H-QSN15117-SA-145-H-QSN24""ST3-H-QSNHDSMC,HLM-H-QSN15117-SA-145-H-QSN24""ST3-H-QSNHSC,HLM-H-QSN15117-SA-145-H-QSN36""ST3-H-QSNHDSMC,HLM-H-QSN15117-SA-145-H-QSN36""ST3-H-QSNHSC"
"1324","5349","HLM-H-QSN15","HLM-H-QSN15-114-SA-91-H-QSN12""ST3-H-QSNHDSMC,HLM-H-QSN15-114-SA-91-H-QSN12""ST3-H-QSNHSC,HLM-H-QSN15-114-SA-91-H-QSN24""ST3-H-QSNHDSMC,HLM-H-QSN15-114-SA-91-H-QSN24""ST3-H-QSNHSC,HLM-H-QSN15-114-SA-91-H-QSN36""ST3-H-QSNHDSMC,HLM-H-QSN15-114-SA-91-H-QSN36""ST3-H-QSNHSC,HLM-H-QSN15-114-SA-93-H-QSN12""ST3-H-QSNHDSMC,HLM-H-QSN15-114-SA-93-H-QSN12""ST3-H-QSNHSC,HLM-H-QSN15-114-SA-93-H-QSN24""ST3-H-QSNHDSMC,HLM-H-QSN15-114-SA-93-H-QSN24""ST3-H-QSNHSC,HLM-H-QSN15-114-SA-93-H-QSN36""ST3-H-QSNHDSMC,HLM-H-QSN15-114-SA-93-H-QSN36""ST3-H-QSNHSC,HLM-H-QSN15-114-SA-96-H-QSN12""ST3-H-QSNHDSMC,HLM-H-QSN15-114-SA-96-H-QSN12""ST3-H-QSNHSC,HLM-H-QSN15-114-SA-96-H-QSN24""ST3-H-QSNHDSMC,HLM-H-QSN15-114-SA-96-H-QSN24""ST3-H-QSNHSC,HLM-H-QSN15-114-SA-96-H-QSN36""ST3-H-QSNHDSMC,HLM-H-QSN15-114-SA-96-H-QSN36""ST3-H-QSNHSC,HLM-H-QSN15-114-SA-145-H-QSN12""ST3-H-QSNHDSMC,HLM-H-QSN15-114-SA-145-H-QSN12""ST3-H-QSNHSC,HLM-H-QSN15-114-SA-145-H-QSN24""ST3-H-QSNHDSMC,HLM-H-QSN15-114-SA-145-H-QSN24""ST3-H-QSNHSC,HLM-H-QSN15-114-SA-145-H-QSN36""ST3-H-QSNHDSMC,HLM-H-QSN15-114-SA-145-H-QSN36""ST3-H-QSNHSC,HLM-H-QSN15-116-SA-91-H-QSN12""ST3-H-QSNHDSMC,HLM-H-QSN15-116-SA-91-H-QSN12""ST3-H-QSNHSC,HLM-H-QSN15-116-SA-91-H-QSN24""ST3-H-QSNHDSMC,HLM-H-QSN15-116-SA-91-H-QSN24""ST3-H-QSNHSC,HLM-H-QSN15-116-SA-91-H-QSN36""ST3-H-QSNHDSMC,HLM-H-QSN15-116-SA-91-H-QSN36""ST3-H-QSNHSC,HLM-H-QSN15-116-SA-93-H-QSN12""ST3-H-QSNHDSMC,HLM-H-QSN15-116-SA-93-H-QSN12""ST3-H-QSNHSC,HLM-H-QSN15-116-SA-93-H-QSN24""ST3-H-QSNHDSMC,HLM-H-QSN15-116-SA-93-H-QSN24""ST3-H-QSNHSC,HLM-H-QSN15-116-SA-93-H-QSN36""ST3-H-QSNHDSMC,HLM-H-QSN15-116-SA-93-H-QSN36""ST3-H-QSNHSC,HLM-H-QSN15-116-SA-96-H-QSN12""ST3-H-QSNHDSMC,HLM-H-QSN15-116-SA-96-H-QSN12""ST3-H-QSNHSC,HLM-H-QSN15-116-SA-96-H-QSN24""ST3-H-QSNHDSMC,HLM-H-QSN15-116-SA-96-H-QSN24""ST3-H-QSNHSC,HLM-H-QSN15-116-SA-96-H-QSN36""ST3-H-QSNHDSMC,HLM-H-QSN15-116-SA-96-H-QSN36""ST3-H-QSNHSC,HLM-H-QSN15-116-SA-145-H-QSN12""ST3-H-QSNHDSMC,HLM-H-QSN15-116-SA-145-H-QSN12""ST3-H-QSNHSC,HLM-H-QSN15-116-SA-145-H-QSN24""ST3-H-QSNHDSMC,HLM-H-QSN15-116-SA-145-H-QSN24""ST3-H-QSNHSC,HLM-H-QSN15-116-SA-145-H-QSN36""ST3-H-QSNHDSMC,HLM-H-QSN15-116-SA-145-H-QSN36""ST3-H-QSNHSC,HLM-H-QSN15-118-SA-91-H-QSN12""ST3-H-QSNHDSMC,HLM-H-QSN15-118-SA-91-H-QSN12""ST3-H-QSNHSC"
"1325","5350","HLM-H-QSN16","HLM-H-QSN16-10-BL,HLM-H-QSN16-10-WH,HLM-H-QSN16-10-GA,HLM-H-QSN16-10-OI,HLM-H-QSN16-12-BL,HLM-H-QSN16-12-WH,HLM-H-QSN16-12-GA,HLM-H-QSN16-12-OI"
"1326","5351","HLM-H-QSN15117-C","HLM-H-QSN15117-C-BL,HLM-H-QSN15117-C-WH,HLM-H-QSN15117-C-GA,HLM-H-QSN15117-C-OI"
"1327","5352","HLM-H-QSN","HLM-H-QSN-14-BL,HLM-H-QSN-14-WH,HLM-H-QSN-14-GA,HLM-H-QSN-14-OI,HLM-H-QSN-16-BL,HLM-H-QSN-16-WH,HLM-H-QSN-16-GA,HLM-H-QSN-16-OI,HLM-H-QSN-18-BL,HLM-H-QSN-18-WH,HLM-H-QSN-18-GA,HLM-H-QSN-18-OI"
"1328","5354","MAG-FY-HB-600D","MAG-FY-HB-600D-95W-40-L-W,MAG-FY-HB-600D-95W-50-L-W,MAG-FY-HB-600D-125W-40-L-W,MAG-FY-HB-600D-125W-50-L-W"
"1329","5366","MAG-LEDFL45W50K277","MAG-LEDFL45W50K277-YM,MAG-LEDFL45W50K277-KM"
"1330","5378","MAG-VPL-FL","MAG-VPL-FL-50WAN-50K,MAG-VPL-FL-70WAN-50K,MAG-VPL-FL-100WAN-50K,MAG-VPL-FL-150WAN-50K,MAG-VPL-FL-200WAN-50K"
"1331","5379","MAG-VPLWPS","MAG-VPLWPS-WPS-40K-X,MAG-VPLWPS-WPS-40K-P,MAG-VPLWPS-WPS-50K-X,MAG-VPLWPS-WPS-50K-P,MAG-VPLWPS-80WAN-40K-X,MAG-VPLWPS-80WAN-40K-P,MAG-VPLWPS-80WAN-50K-X,MAG-VPLWPS-80WAN-50K-P"
"1332","5387","MAG-LS-7ESB300WHV","MAG-LS-7ESB300WHV-30K-AM,MAG-LS-7ESB300WHV-30K-DM,MAG-LS-7ESB300WHV-30K-YK,MAG-LS-7ESB300WHV-40K-AM,MAG-LS-7ESB300WHV-40K-DM,MAG-LS-7ESB300WHV-40K-YK,MAG-LS-7ESB300WHV-50K-AM,MAG-LS-7ESB300WHV-50K-DM,MAG-LS-7ESB300WHV-50K-YK"
"1333","5398","MAG-LS-7ESB450WCT3","MAG-LS-7ESB450WCT3-40K,MAG-LS-7ESB450WCT3-45K,MAG-LS-7ESB450WCT3-50K,MAG-LS-7ESB450WCT3-57K"
"1334","5399","MAG-LS-7ESB300W","MAG-LS-7ESB300W-30K-AM,MAG-LS-7ESB300W-30K-DM,MAG-LS-7ESB300W-30K-YM,MAG-LS-7ESB300W-40K-AM,MAG-LS-7ESB300W-40K-DM,MAG-LS-7ESB300W-40K-YM,MAG-LS-7ESB300W-50K-AM,MAG-LS-7ESB300W-50K-DM,MAG-LS-7ESB300W-50K-YM"
"1335","5404","MAG-LS-7ESB150WHV","MAG-LS-7ESB150WHV-30K,MAG-LS-7ESB150WHV-40K,MAG-LS-7ESB150WHV-50K"
"1336","5405","MAG-LS-ESB150W","MAG-LS-ESB150W-30K-AM-AM,MAG-LS-ESB150W-30K-AM-DM,MAG-LS-ESB150W-30K-AM-YM,MAG-LS-ESB150W-40K-AM-AM,MAG-LS-ESB150W-40K-AM-DM,MAG-LS-ESB150W-40K-AM-YM,MAG-LS-ESB150W-50K-AM-AM,MAG-LS-ESB150W-50K-AM-DM,MAG-LS-ESB150W-50K-AM-YM"
"1337","5413","MAG-ZS-PL2x4","MAG-ZS-PL2x4-50-35,MAG-ZS-PL2x4-50-40,MAG-ZS-PL2x4-50-50,MAG-ZS-PL2x4-54-35,MAG-ZS-PL2x4-54-40,MAG-ZS-PL2x4-54-50"
"1338","5414","MAG-ZS-PL2x2","MAG-ZS-PL2x2-30-35,MAG-ZS-PL2x2-30-40,MAG-ZS-PL2x2-30-50,MAG-ZS-PL2x2-39-35,MAG-ZS-PL2x2-39-40,MAG-ZS-PL2x2-39-50"
"1339","5420","MAG-ZS-TF2X2-Q01-40","MAG-ZS-TF2X2-Q01-40-35,MAG-ZS-TF2X2-Q01-40-40,MAG-ZS-TF2X2-Q01-40-50"
"1340","5111","ILP-RTR4","ILP-RTR4-30-35,ILP-RTR4-30-40,ILP-RTR4-40-35,ILP-RTR4-40-40,ILP-RTR4-45-35,ILP-RTR4-45-40"
"1341","5129","TLI-DLA","TLI-DLA-L12.5-120V-27K,TLI-DLA-L12.5-120V-30K,TLI-DLA-L12.5-120V-35K,TLI-DLA-L12.5-120V-40K,TLI-DLA-L12.5-277V-27K,TLI-DLA-L12.5-277V-30K,TLI-DLA-L12.5-277V-35K,TLI-DLA-L12.5-277V-40K"
"1342","5130","TLI-BLRM","TLI-BLRM-L15.0-120/277V-30K,TLI-BLRM-L15.0-120/277V-35K,TLI-BLRM-L15.0-120/277V-40K,TLI-BLRM-L25.0-120/277V-ZE-30K,TLI-BLRM-L25.0-120/277V-ZE-35K,TLI-BLRM-L25.0-120/277V-ZE-40K"
"1343","5131","ILP-RTR2","ILP-RTR2-20-35,ILP-RTR2-20-40,ILP-RTR2-25-35,ILP-RTR2-25-40,ILP-RTR2-40-35,ILP-RTR2-40-40"
"1344","5138","SE-PEAK","SE-PEAK-L28-24V,SE-PEAK-L28-24V-1,SE-PEAK-L56-24V,SE-PEAK-L56-24V-1"
"1345","5139","SE-ATHENA-S36-24V","SE-ATHENA-S36-24V-30K,SE-ATHENA-S36-24V-40K"
"1346","5140","SE-APEX-L30-120V","SE-APEX-L30-120V-30K,SE-APEX-L30-120V-40K"
"1347","5141","SE-ACCENT","SE-ACCENT-L44-120V-30K,SE-ACCENT-L44-120V-40K,SE-ACCENT-L88-120V-30K,SE-ACCENT-L88-120V-40K,SE-ACCENT-L132-120V-30K,SE-ACCENT-L132-120V-40K,SE-ACCENT-L176-120V-30K,SE-ACCENT-L176-120V-40K"
"1348","5142","TF-LTX132X1","TF-LTX132X1-WHLN18W-35K,TF-LTX132X1-WHLN18W-40K,TF-LTX132X1-WHLN18W-50K,TF-LTX132X1-CHLN18W-35K,TF-LTX132X1-CHLN18W-40K,TF-LTX132X1-CHLN18W-50K"
"1349","5143","TLI-ECLS","TLI-ECLS-L12.5-120V-30K,TLI-ECLS-L12.5-120V-35K,TLI-ECLS-L12.5-120V-40K,TLI-ECLS-L12.5-277V-30K,TLI-ECLS-L12.5-277V-35K,TLI-ECLS-L12.5-277V-40K,TLI-ECLS-L25.0-120V-30K,TLI-ECLS-L25.0-120V-35K,TLI-ECLS-L25.0-120V-40K,TLI-ECLS-L25.0-277V-30K,TLI-ECLS-L25.0-277V-35K,TLI-ECLS-L25.0-277V-40K"
"1350","5144","TLI-FL","TLI-FL-L18.0-120/277v-40K,TLI-FL-L18.0-120/277v-27K,TLI-FL-L18.0-120/277v-30K,TLI-FL-L18.0-120/277v-35K,TLI-FL-L37.0-120/277v-40K,TLI-FL-L37.0-120/277v-27K,TLI-FL-L37.0-120/277v-30K,TLI-FL-L37.0-120/277v-35K"
"1351","5145","TLI-ESQW","TLI-ESQW-L19.0-120/277v-27K,TLI-ESQW-L19.0-120/277v-30K,TLI-ESQW-L19.0-120/277v-35K,TLI-ESQW-L19.0-120/277v-40K,TLI-ESQW-L37.0-120/277v-27K,TLI-ESQW-L37.0-120/277v-30K,TLI-ESQW-L37.0-120/277v-35K,TLI-ESQW-L37.0-120/277v-40K"
"1352","5146","TLI-CTO-L21.6","TLI-CTO-L21.6-30K,TLI-CTO-L21.6-35K,TLI-CTO-L21.6-40K"
"1353","5147","TLI-CTDY-L21.0","TLI-CTDY-L21.0-30K,TLI-CTDY-L21.0-35K,TLI-CTDY-L21.0-40K"
"1354","5148","TLI-CTDW-L21.0","TLI-CTDW-L21.0-30K,TLI-CTDW-L21.0-35K,TLI-CTDW-L21.0-40K"
"1355","5149","TLI-CPO-L20.0","TLI-CPO-L20.0-27K,TLI-CPO-L20.0-30K,TLI-CPO-L20.0-35K,TLI-CPO-L20.0-40K,TLI-CPO-L20.0-50K"
"1356","5151","TLI-CDL-L48.0","TLI-CDL-L48.0-30K-EB51,TLI-CDL-L48.0-30K-EB6,TLI-CDL-L48.0-30K-EBCA12,TLI-CDL-L48.0-30K-DIM,TLI-CDL-L48.0-30K-SDIM,TLI-CDL-L48.0-30K-PDIM,TLI-CDL-L48.0-30K-PCL120,TLI-CDL-L48.0-30K-PCL277,TLI-CDL-L48.0-30K-TP,TLI-CDL-L48.0-30K-F,TLI-CDL-L48.0-40K-EB51,TLI-CDL-L48.0-40K-EB6,TLI-CDL-L48.0-40K-EBCA12,TLI-CDL-L48.0-40K-DIM,TLI-CDL-L48.0-40K-SDIM,TLI-CDL-L48.0-40K-PDIM,TLI-CDL-L48.0-40K-PCL120,TLI-CDL-L48.0-40K-PCL277,TLI-CDL-L48.0-40K-TP,TLI-CDL-L48.0-40K-F,TLI-CDL-L48.0-50K-EB51,TLI-CDL-L48.0-50K-EB6,TLI-CDL-L48.0-50K-EBCA12,TLI-CDL-L48.0-50K-DIM,TLI-CDL-L48.0-50K-SDIM,TLI-CDL-L48.0-50K-PDIM,TLI-CDL-L48.0-50K-PCL120,TLI-CDL-L48.0-50K-PCL277,TLI-CDL-L48.0-50K-TP,TLI-CDL-L48.0-50K-F"
"1357","5152","TLI-CDT-L35.0","TLI-CDT-L35.0-30K,TLI-CDT-L35.0-40K,TLI-CDT-L35.0-50K"
"1358","5153","TLI-BPL-L48.0","TLI-BPL-L48.0-40K,TLI-BPL-L48.0-50K"
"1359","5154","TLI-BPM-L48.0","TLI-BPM-L48.0-40K,TLI-BPM-L48.0-50K"
